	diff.btw	diff.btw	diff.btw	diff.win	diff.win	diff.win	effect	effect	effect	label	label	label	overlap	overlap	overlap	rab.all	rab.all	rab.all	rab.sample.C1	rab.sample.C14	rab.sample.C15	rab.sample.C16	rab.sample.C17	rab.sample.C18	rab.sample.C19	rab.sample.C20	rab.sample.C26	rab.sample.C27	rab.sample.C28	rab.sample.C29	rab.sample.C3	rab.sample.C30	rab.sample.C31	rab.sample.C32	rab.sample.C38	rab.sample.C39	rab.sample.C4	rab.sample.C40	rab.sample.C41	rab.sample.C42	rab.sample.C43	rab.sample.C5	rab.sample.C50	rab.sample.C51	rab.sample.C52	rab.sample.C53	rab.sample.C54	rab.sample.C55	rab.sample.C6	rab.sample.C62	rab.sample.C63	rab.sample.C64	rab.sample.C65	rab.sample.C66	rab.sample.C67	rab.sample.C7	rab.sample.C74	rab.sample.C75	rab.sample.C76	rab.sample.C77	rab.sample.C78	rab.sample.C79	rab.sample.C8	rab.sample.C86	rab.sample.C87	rab.sample.C88	rab.sample.C89	rab.sample.C90	rab.sample.C91	rab.win.OVA.H	rab.win.OVA.R	rab.win.OVA_t.H	rab.win.OVA_t.RT	rab.win.SH.H	rab.win.SH.R	we.eBH	we.eBH	we.eBH	we.ep	we.ep	we.ep	wi.eBH	wi.eBH	wi.eBH	wi.ep	wi.ep	wi.ep
	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempSH	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempOVA	TempOVA	TempOVA-t	TempOVA-t	TempSH	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH	TempOVA	TempOVA-t	TempSH
Christensenellaceae	1.09271427160135	-0.261286303229026	0.0103541438028776	0.7927633280122981	1.07042178862735	0.948743518012473	1.27873222269629	-0.22404384166391	0.008931438085880759	Significant	Not significant	Not significant	0.0800785780146337	0.407986135032666	0.49707602431773	-0.6849152288328729	-0.309742021608744	-0.7161556798667991	-1.34340724639565	-0.8256130063956609	-0.967712226547857	-0.9418347662875209	0.23205398517293	-0.15335903479045002	0.308373451102372	-0.35691567596044005	0.16152083753465601	0.26664987951527397	-1.1792124271100901	0.643845579766634	-0.5782767459483349	0.5342413230720789	0.0461444331669707	-0.999200543016146	-0.684266255482815	-0.354482519467172	-1.0345175868365901	-1.89121687293554	-0.23280424020253895	0.234179371135411	-0.232160057543821	-0.514527746474471	-0.307735849321249	-0.493855064312167	-1.30565486365953	0.216932922396899	-0.418778920699459	-1.6165020326939499	0.0618874903731088	-1.17212429073073	0.11523216150476899	-1.35385873884213	-0.382026308502754	-0.27783565306297303	0.294876011896257	-1.49802328089927	-1.534936184625	-1.27012438472867	-1.5400068477538702	-0.695372824633704	-0.6068388625310289	-0.5976686561658789	-0.211387166633112	-0.876990223132838	-1.8287367200838998	-0.721976001450527	-0.9244806128704409	-1.2607727675741203	0.479847973084452	-0.033727071443078	-1.19263794944786	-0.43011417120376705	-0.199697568358792	-0.6589157527619781	-0.742930129353584	0.0236874953872044	0.7192617791688991	0.8517408904835141	0.00248743445431041	0.514889256168378	0.802952200085382	0.0246014272186147	0.8090944186003379	0.886144608864943	0.0041678807303807295	0.533034786421009	0.8233136655011651
Clostridiaceae_1	3.47670583261051	1.9310492285153502	4.7751310031304	5.1853510333951105	4.277408369671241	5.735272255934629	0.9269759164119029	0.37617713109934003	0.8291854680666301	Significant	Not significant	Significant	0.0449227178997418	0.331597269932647	0.120857982285373	1.7631915664367699	-1.07281575878225	-1.5887844712776202	2.4681102667052297	-3.1405992834887004	3.2078172832184704	1.76464250464692	2.48502339379575	-8.873301776371061	-3.26640203259515	-0.6333829817641371	-1.6760443749913303	2.02066092899483	1.74899418593221	2.2403745998464	-9.3009502474085	0.4861863278990611	-3.4926192571365897	-1.05360241969293	-1.40133706720891	-1.24683062337652	0.5274067417665561	1.3376388655376898	2.28593091421691	-0.560887040877084	-2.70830196969389	-3.8841804263502206	-2.36446429001932	2.07280077933645	0.5191333532729759	1.1844580680219698	-0.11106380705472801	-3.47002897670976	2.63279853968938	-3.8282379360365497	-1.26194087503714	-9.5158688822125	2.8452105796831204	2.2974808732940897	-0.12335694154430099	-4.86215747820462	-9.17219663386289	2.04483994637396	-4.56398674314158	2.6947556964900805	1.0932136181451	1.5632850386291	-3.22289440091664	-9.360634483453289	-10.5894202955195	-9.321107120921472	2.2065889425137404	-1.61493597932004	-9.069981759380509	2.4426292851933598	-1.48932387239366	-0.0461605257811506	-2.8021236620263	1.61708219887332	-3.54906951910366	0.0872678146631088	0.673163054530644	0.12825201927980098	0.0255552896846699	0.38796389411412896	0.0650952500113773	0.0137951530529656	0.6187035282568929	0.0350382057522573	0.00120920745920746	0.19351079937864002	0.0110795454545455
Clostridiales.other	-0.0297351775396137	0.298865303223231	-0.830041901951874	1.44545226368293	3.78438506786066	0.9549937148690949	-0.0156158176484514	0.0794694155015885	-0.7785451862165931	Not significant	Not significant	Not significant	0.48828125372733294	0.463541675872972	0.218323717405439	-2.04371086204596	-2.42064701851826	-1.38582382449911	-2.59024863742803	-1.01076505059046	-0.665553393894712	-1.19837088346599	-3.84308177039865	-1.3162190609031799	-1.2200390868614	-4.59977978954969	-0.616581698414377	-1.6457263701759801	-3.7154900452246804	-2.54122684490927	-1.48207079910611	1.30758392387893	-8.491757730057289	-4.73327882219684	-0.638125602019359	-2.33733528057617	-2.51195561589907	-2.7987296263909704	-1.31540210654783	-3.98932392523318	1.3813764151528098	-1.8038551140023202	-1.0693438035636	-2.34402735125497	-2.02468992766363	-2.05916340965474	-4.701241848593329	-2.3984954930390803	-1.9004881878808897	-0.6887849228030101	-2.4121270049467403	-0.643982746530455	-2.9738313763145	-3.16131203419964	-3.0771663686743396	-3.37720619683672	-2.51750154932822	-1.2416823879148402	-3.72658224854062	-1.89361281188002	-2.12008263795151	-2.01257968514039	-1.21495035619761	-1.2111049115503898	-1.72784664728006	-1.90965416649533	-1.1300741037761999	3.30353648137956	-1.0795562565511898	-2.05867640743608	-2.03547892967147	-2.6187034352041096	-2.19086275268688	-1.97472079027408	-1.01076505059046	0.8704250886710699	0.7143378173482691	0.139500841768352	0.8235765753594271	0.48808173706744895	0.0740637113050762	0.8990624503541559	0.951757670031399	0.138677404448729	0.84855405011655	0.8467766270107601	0.0774609071484071
Clostridiales_vadinBB60_group	-0.9375941231528421	0.49496613327592104	-1.1297312980825	1.0388650199885299	1.44266274345915	1.14060185334141	-0.88101918533037	0.353520097765133	-0.778326072057783	Significant	Not significant	Not significant	0.164062694666672	0.376083221954702	0.25731004205393804	0.270464651426869	-0.0968326151371048	0.5519950802701611	-0.422994266106285	1.4730608418705002	-1.5587132948015703	0.52170529551663	0.374909085406732	0.7333466009618621	-0.5186756808055221	-1.4039548156254802	0.540187120959266	-0.49973190712776505	0.666541795900722	-1.04567614382742	0.8262263364889141	1.08697279803717	-1.66368371193154	-1.4985243640176398	0.786080165317962	-0.39170177639276793	1.7254203522127398	-0.547366500606	-0.307372230403849	-0.0990721747640029	-0.10128040543247599	0.7948696514610072	0.23848800633799602	-1.02527128859735	1.100494251172	0.22550275476409498	-1.09433656269943	0.932240283909136	-0.358435715427862	1.5124442839762602	0.32768811175228	1.3783919300202598	-0.37425065533283597	-1.51295732859009	-0.10877778316409599	0.8126565428040479	0.594449493565853	-0.500149775861397	-0.169323903664409	-1.33253471799919	0.454802974526036	0.123511015944484	-0.519627130883331	1.14356361937574	1.77838439062871	1.4302999417786797	0.535560670908572	0.826645155731429	1.2189639586131202	-0.24105405358075802	0.751008985022412	0.418287789286791	-0.291265611723889	-0.377552093572485	0.868661473653202	0.0851526947642362	0.670685574969955	0.15999404521400198	0.0254529303943063	0.36235160908512504	0.0871480198296491	0.09370032539185001	0.743505856676285	0.198756037264974	0.0303115287490287	0.38151873281517296	0.12091588966589
Desulfovibrionaceae	0.293236752433426	-0.9253023217048121	-1.42882200337102	1.3410911420416103	2.1585679258967096	1.08273877642507	0.183620993753994	-0.40291632161169	-1.23570526740106	Not significant	Not significant	Significant	0.44335939323960705	0.34027782245476	0.0662773579261915	4.616283675956231	4.542884412608941	4.502751698484549	4.68691114888855	5.4875219999386005	4.03367026551033	4.28099383786317	4.15352816385058	6.734475097622731	5.4017223674843295	2.88234493828727	6.08840473244972	3.81904689200807	3.50327573657667	4.660837600156309	5.73065046430522	5.17930046597097	4.35898326441181	2.33255581392374	5.816014072600581	4.01003809287455	1.94207888981555	5.3834982024497595	5.31797095595199	4.81045808028533	4.40684446950487	3.1338825773015295	5.07962836718668	3.6970038575268798	5.55426332843172	3.94224471174937	2.0061629548283504	4.799926458081809	3.92596568468723	4.64678913590405	2.97066745763387	5.16664897136183	4.94914140384918	3.6635462413282003	5.3402061766516695	2.7642696343121997	4.44115270651866	4.4724623227915306	3.14834965646695	4.553322685994151	2.8222985844491406	6.0653295858717	4.38485095106581	4.38855623666409	4.71587997587813	5.33583187373617	6.00652107610108	1.70188983055646	6.1202066555733	4.612056483544889	4.735213133353691	3.6671514528336604	4.72265404675507	3.9054203092132003	5.273358127691809	0.701825663516268	0.6201484043858471	0.0138672982486466	0.591376972825963	0.27441739817710004	0.00288485426300403	0.8524365899484301	0.6809623349910021	0.0132082182863433	0.7644060800310799	0.296306006300201	0.00280084498834499
Eggerthellaceae	-1.91824205675594	-0.21181451611090002	-1.87705343877955	2.26884750984458	3.9037913853840798	1.7743765114334398	-0.7522631520875458	-0.0469011821899576	-0.9404411335466321	Significant	Not significant	Significant	0.165692199240625	0.47395833989209396	0.10742220038698401	-4.8020647482306105	-3.7090055785845095	-4.49174056176882	-3.4766849710817795	-3.27417326339888	-3.48913172042059	-4.915051979090951	-10.338944931323802	-1.30442759169284	-4.1560319475342204	-9.323159460259939	-3.69782568982161	-5.41666596820642	-3.7294176821439997	-5.9686708530483905	-2.4447269858818	-3.0455123645713997	-3.32090012146241	-3.71110404415127	-4.1530236538886705	-5.8352459469444	-10.232208850136	-4.011873645392471	-3.65352383139889	-9.01210345598922	-4.21551854914163	-4.72781883879168	-3.74135470068036	-6.308573281473071	-5.63982937507182	-6.06232473273417	-8.97811981103243	-4.798740326815549	-5.57426157080118	-5.09180149984397	-5.38730464505784	-3.51469667484614	-4.3388529002048	-2.56962847276681	-1.7238796422072802	-2.9866191156858397	-4.20923454779554	-5.55026480516653	-3.8637543270402204	-10.037977529318802	-8.47547480044987	-2.74249756004047	-4.82224634249143	-2.4013553357816697	-4.49579266621045	-2.9500852025008304	-6.32658547661551	-4.05919183098168	-2.45733639883854	-6.0163135529054	-4.05209142019768	-3.5143899478583394	-3.7993006341003	-5.508041248146269	-3.66813611119403	0.124345223641196	0.747765902840224	0.0791239929536934	0.0453879597100339	0.54887295415859	0.034201311641722	0.0992805890542269	0.9379513575066071	0.036749215553269994	0.0335275835275835	0.822323090995692	0.0128411519036519
Erysipelotrichaceae	-1.0724664231104202	-0.8324499156087241	-0.0917582063685365	0.854661632798734	1.1448128320563302	1.1098522765762	-1.23333657733249	-0.720691368461703	-0.0691542715744192	Significant	Not significant	Not significant	0.0839848047518494	0.244367504307653	0.471734901766446	2.9262402610768596	3.3456632698565296	2.30060257239069	3.36721599128393	1.81372249939421	3.13524013070495	2.52835480838086	3.02183475607629	1.83920824920413	3.3488158909024306	3.88871931881019	0.8417667350842859	2.40772141903162	3.73031005865255	2.2616354214076804	3.23407829020464	1.9522081674199199	4.22477026517453	4.55529449824869	2.55512207666205	2.1376369978853798	2.76333114016553	3.2290453919248394	2.95263442644503	2.05208356729141	3.8746003145309595	3.5581764974765404	1.8292474986976799	2.2810032776293303	3.04714065473904	1.9008337007352	3.82453095017871	3.16840061667813	1.9914110611877098	2.1806980889165	2.1658475900098	3.02246248672405	2.11797797655769	3.63260163928412	3.12186406905007	2.25957804889286	4.23245028164318	2.25414174299259	3.87012801655281	2.78734687113424	3.5164433438322003	2.6447606080063197	3.7335036807013195	3.46857870268489	1.9341850661633	4.0589544264134805	1.5579971808501003	2.6156988509118797	3.32980974191322	2.2332343673281803	3.43747946658457	2.64515215231997	3.5759203665254597	2.28134244189394	2.35452017386819	0.0281579196667783	0.277251171716557	0.812721267953843	0.0029749331129337	0.03792048486388	0.744009258237968	0.0317917055937889	0.40916069496563795	0.914087941402913	0.00566603535353535	0.0682616532074736	0.855662393162393
Family_XIII	1.0456835969346299	0.20009129714015	-0.123755896655681	0.9897736892231579	1.0381855111657299	0.768254946665614	0.978764982314271	0.17960687853420898	-0.12736431352806	Significant	Not significant	Not significant	0.15625020721677	0.42461007130241296	0.44140626888578205	-0.940105142576813	-1.34297023551502	-1.33991155029209	-2.18428802167887	-1.10799649362133	-1.00400338709381	-0.417296979190357	-1.37745290992071	-0.4661878613964529	-2.02134985444884	-1.3899431460298501	-1.6302023355421102	-1.9569285440083501	-2.40782495997375	-0.727246748813623	-1.29597282951019	-1.9495614069739602	-0.308519568385472	-2.00753292776779	-0.8738119818898229	-0.674170161806856	-1.9013336183083098	-0.747018692196075	-0.44619031092534794	-1.7982397451255399	-1.497449363587	-1.35340517805823	-1.36918189750003	-1.5601844516341299	-2.61073609935983	-0.593674781684932	-0.422545281630522	-1.6273716815262198	-0.559564405438159	-1.6416943564275501	-1.02287212578935	-2.2005063941437	-0.00762894139658687	-0.9393076330353141	-1.39123769271453	-1.79703059163288	-0.9415084872867251	-1.1946972338109398	-1.99502171313362	-1.2732507353866	-0.7276979150690269	-1.19007362996927	-1.50905849341046	-1.7906740967103	-2.50479209665103	-1.49635445126569	-0.280686611855907	-0.5654873721046939	-0.7613550458063572	-0.5920389278178629	-1.70620990287503	-1.00217748351091	-1.41486681810319	-1.35664214211149	-1.33031903899467	0.0715816020838647	0.7910488405231559	0.7002603280338959	0.0181505422259593	0.615893767846522	0.608191893167577	0.0918469749246264	0.881469954299326	0.808042278401027	0.0293074980574981	0.6535623335642691	0.7226277195027191
Gastranaerophilales.other	0.864844132903386	-3.23834658240637	0.0116670976249424	1.11126717077143	2.5478559215390097	1.98731457178395	0.684812455785123	-1.12397917136196	0.0080856001879845	Not significant	Significant	Not significant	0.202729190431447	0.125000215289861	0.4951267071963111	1.83930270905694	1.86657956239639	2.05085124682779	-1.41246195221667	2.6941230518142096	1.6396411322442401	1.4632150666286798	2.7388163716497997	-3.48908030810394	2.4362974721336803	4.62475698890834	0.907607611249704	3.92066398431817	1.29209334265776	2.35668784656096	1.7223480455662301	-3.0803862469870196	2.91333159266427	4.12168212823355	2.31133591731273	1.18371489865221	4.404142239253231	1.26662912881987	0.969097867495081	1.5677004305445301	2.1198944790535803	0.77446123644707	1.6956156848288402	4.36634542294001	1.75871956915207	3.4754519224217497	3.22367865113693	2.61799264474698	2.28166593327444	3.9357916115485096	1.4822728673266101	1.79439942861942	2.40493054646552	-0.48832670101314	0.491885826972108	1.8621529940477	2.3905944933259504	1.9114063609575098	0.698314799908769	2.49851375174528	-0.18359304665249898	2.43267793846305	3.89749486938307	2.20816822174919	1.5154834998188702	3.43990905915904	1.65463890591122	-1.82051163863973	1.45291756838849	2.39125916514951	1.42072285075063	-0.5378177871609	2.58448526072321	1.82556133441531	2.20348361164047	0.22271802093142898	0.066430049899709	0.7221212671349871	0.0995268414694391	0.00365230943048577	0.601945255313866	0.180262334252946	0.0637051508701567	0.941030068551698	0.0740081099456099	0.00390904084305787	0.9023455710955709
Lachnospiraceae	0.190481998510438	-0.0809563307278856	-1.45902205189316	0.9959740132780001	1.37408426273033	1.20972229497325	0.186363917998632	-0.0551520261981642	-1.2166425902751599	Not significant	Not significant	Significant	0.4015594866195089	0.47222222922085705	0.0761723536427265	5.57563965213062	5.04594410111153	6.00853601945397	5.13344374505785	7.21365700563704	5.98965490279143	5.89240241702613	5.509969961011749	7.68663237702489	4.981049169248321	4.1516392481544395	7.712547861670389	4.84624321182803	4.395761509626509	5.593853559281469	6.942776507704179	5.546052198109901	4.07313061535664	4.23925578434543	7.408677133311991	4.79075534347534	4.1598627578839	5.47552640582111	5.86681667716075	5.83485838861756	5.5958935549455795	5.15790746974949	6.470411059515429	5.37660087160885	5.458501673414509	5.65481762993528	4.72583119755399	5.1243585449918605	4.72600481355933	6.2297913000280705	4.36597380531247	6.5792644974474594	5.6879958912329505	4.290990931028331	5.727622075204691	4.762672511881339	6.0008483811202	6.10601944658753	4.27277310492945	5.31414377159629	4.01536050464538	6.09586031256562	5.05148911608433	5.5021443256767	5.9138575871484695	5.87289953122925	6.522075635219691	4.77626418039999	6.68696345115729	5.629892173413089	5.472184681033981	4.917042736862419	5.14660382149398	5.22592756224563	6.73565605628159	0.6569645805416021	0.922312191044726	0.0129448398851474	0.520924920072793	0.8554434692014601	0.00242325164045083	0.7337789044825039	0.937189791422856	0.0178256639194139	0.606684634809635	0.834931781647145	0.00446168414918415
Lactobacillaceae	0.0119233835098154	1.3958989164049098	0.135528244779798	1.09847643644236	1.04598222282781	1.2986403766416001	0.00840559626972834	1.13482302778633	0.13547471028777	Not significant	Significant	Not significant	0.49609375124183797	0.11111135835756698	0.470703134345298	1.12150749010906	1.0586475766455201	0.957659710947246	1.5231639318528198	0.469124729914151	1.9805138354924097	-0.122414848826259	1.30874066721121	4.2647498047889	-0.117158564230822	-0.702604780119448	0.404257748093589	-0.5363335159931261	1.05613234770463	0.9248876389718671	2.03590897639457	1.98158524736972	1.09541683685103	-0.26682824368382996	1.40365838419207	1.5727644273752401	0.8887476481204599	1.4744829750867599	1.6667060877163602	1.17816374825171	0.6785289655460011	1.55862396294772	0.18379987324355399	0.9996668310047191	0.21220503621135	0.8546439303910841	0.990909682241205	0.46783473064098796	1.6675246348430601	0.160551028394318	1.6189268881256398	1.3856067132335201	1.1789267728755701	1.79638754347086	1.7352307417840098	1.16066716067266	1.9893309830225399	0.0932275795346253	1.3476290169772198	0.364467906004404	1.25696171029717	-0.626384559558151	-0.27849580278811603	0.47879378104726295	1.1207747567341002	0.5884989953733629	-0.8628811405447758	1.41718447413714	0.8711820483453679	1.05189706622243	1.19113337008888	1.4503474975583899	0.24287470950290502	1.09341959859444	0.5639612404884611	0.882834213813522	0.0760629819079024	0.8616999871462321	0.8405460612796379	0.00533125287170859	0.8163476013397	0.885869332209833	0.061901274894696	0.8967753322825579	0.8291290306915309	0.0037867511745220705	0.823455710955711
Marinifilaceae	-0.312106730656594	-0.101362863918073	-1.12581477832705	0.554328273492312	0.8246063488364109	0.866733898883924	-0.458726038569188	-0.10944217963557198	-1.00788015958197	Not significant	Not significant	Significant	0.314453193403536	0.45138890121520797	0.154297085544634	3.13051546280261	3.64601386343853	3.38536820538548	3.00170604382774	3.91447738387159	2.42567200485237	3.22520365654986	3.8120875278925497	4.68858769748359	3.74944727199135	3.44153807297039	4.64896140118476	2.36195691173635	3.12777621159634	2.77582474186114	4.02776926624465	4.44325100537049	3.2789090544405495	4.315862264428491	3.59919068336435	2.4912490182917697	3.4273014803520603	3.0778406476982005	2.5974455798898597	3.19816131198361	3.05972928722391	3.2806199070984103	2.94980486536992	2.36478011853076	3.37162051620183	2.97424775221247	3.4032081893629904	3.73069142436945	2.6809626960461204	3.8852276077869803	2.21777398892142	2.91401937150429	2.6815283188167798	3.4654740911627	3.67040764630234	3.6026011428301503	3.74130208014084	2.77936144291198	3.51707549555278	2.87913635915191	3.1233177360449202	4.08166391368421	3.5932784287381	3.40907605008717	4.7550851553355304	3.45206148894347	4.00451358382172	4.22498191786246	4.25621522984049	2.88045230338298	3.2600112878411602	3.54408001338197	3.72080945505102	2.53866011148423	3.81373201807939	0.5831929745595761	0.8550213596759921	0.0798623996925926	0.44723717918799294	0.7483576815966191	0.0300247834391351	0.40969044260192794	0.891655670634533	0.0578566592935037	0.24779526029526003	0.7245471730282099	0.0218142968142968
Mollicutes_RF39.other	-0.7028881144100179	-0.603254647080415	-0.7333188103474051	0.8981654968931279	1.4219493857268999	1.17064706895897	-0.770383225862005	-0.39799308525941207	-0.610149153924546	Not significant	Not significant	Not significant	0.236328241107185	0.35875220479875	0.232421994197863	1.9184384761791997	2.52942516244529	1.6774879048945701	0.854895248685195	2.12975820631	0.8253143466765308	1.73721660183932	2.045482336627	0.7779592825918101	2.40241747873432	2.67895470433746	1.18698106083385	1.46341047326013	2.24464452672932	1.2591092414365501	1.68468132600935	2.8085390503217	2.34603180902095	2.9740449753728395	3.4068616418886	0.580419547700462	2.925719775795	3.1033254351555097	1.57948688146003	1.67376257747589	3.01813126246783	2.972183352303	1.18961733511932	1.30759865403941	1.2083784539426499	1.97390455242284	3.9041458290071804	1.77962112401403	1.28770258596971	2.38344726015429	0.649684598000425	2.42427720911763	1.5526780497327302	1.9379026675003301	2.17861833411957	0.34648574735732	2.29783152838495	1.5973043993879097	1.8618305753591	1.20357479331558	2.6141936453853	2.74473095165901	2.68378800758429	2.6956832434755897	2.00411657481883	2.99160110457877	2.46978179711882	3.3205317817336404	3.68362568280698	1.6181095176808997	2.34521260307638	2.0273679614049898	2.6449836953343	1.3983679025829199	2.1932925763661797	0.15825709133975302	0.601552682518283	0.17982325201682797	0.0620571522025659	0.213323667175383	0.103974268851106	0.20442974521765	0.681800232416258	0.188299841114677	0.08715641996892	0.300713170343588	0.113657002719503
Muribaculaceae	-0.7449635690392409	-0.0678732400002815	-1.8533465099256101	0.6366519761302271	0.727250966840726	0.906774613893174	-1.13288738363774	-0.103259010519852	-1.99711595524221	Significant	Not significant	Significant	0.11328155596018599	0.448873496467883	0.0332042805109939	7.620079788048001	8.791174199724491	7.36786656646608	8.40840198374036	8.7971541345378	6.940141611527151	7.64340824980788	7.443840194018071	9.31452255397681	8.48365938436714	9.0299466648729	8.82324101264064	6.284534335333801	8.10492190730011	6.96149739235107	8.87368335036293	8.954442162925462	9.48336480532259	8.74695150816801	8.832967861493369	7.31726796710278	6.88963344837892	7.455319454038769	7.1508723876247	8.68844484179739	9.28330322295239	8.39094226721355	7.879501240067019	5.995810213551249	8.17611243597244	6.425809426809581	8.31034843681108	8.83120383812644	7.620079788048001	7.1540346983545104	7.35205504919217	7.63595028777869	7.200431890765611	9.06493628728602	8.265135948043019	8.22050159563033	9.12526781027355	6.27378082091839	8.33482265371106	7.88194464111583	9.58337280805771	8.40035647420609	8.848165454326109	8.948318389720882	7.00290292289692	7.989547031198129	7.121400662665829	8.37505445705495	8.909325069649551	7.24484018353448	8.03454089678816	8.72747107227621	8.82948802343323	6.896456405376671	8.79844043436337	0.0416316373900843	0.8228444810470821	0.00151288954261204	0.00814720417055934	0.6922530756505101	9.42689513158506e-05	0.0444052236505616	0.880703070870163	0.00653183621933622	0.0106534090909091	0.698407629522181	0.0008462024087024089
Pasteurellaceae	-0.446790503112192	0.475760515514253		4.93840897915798	4.77705347720255		-0.0754856613662263	0.0784047159473193		Not significant	Not significant		0.45898438812683	0.45833334387207003		-8.48241920858902	-8.52022853807528		-10.0687862478655			-10.070665858214099	-9.71020763836219	-8.40181043434557	-9.57603451867698	-9.04640266052638			-4.60465554113101	-5.74761657494342		-8.9287535205541	-8.76220547568342	-9.21586698972585				-10.3584487354165	-10.244791840303401	-8.76150920898959	-8.879400103866699	-9.6453702138399			-10.2932121973286	-9.801160062466	-9.54567060828216	-9.07852426762939	-10.457240176377999			-4.52159543769527	-10.5743051366246	-3.9887867742655803	-9.704227853479741	-4.5300835349782504			-5.27095306800573	-4.5574662192009505	-8.54992104965552	-3.9484025967194505	-9.3033109656957			-9.91780026940707	-7.07671049212646	-9.75595329214119	-8.75672314406524	-8.61934464436936	-8.30675693562171	-8.25217157814501	-8.79524052929139			0.7142824095912671	0.756931251194317		0.610264344629067	0.565013921801499		0.7844843260449019	0.8391652008865671		0.6815377331002329	0.600607862532205	
Peptococcaceae	-0.685993564866807	-0.9657476240632891	-2.3437611394368596	1.3112599588833602	1.94267743248698	1.0985701512844799	-0.45159906845569	-0.48513439366038597	-2.0220425982431	Not significant	Not significant	Significant	0.335282709580022	0.324090171567859	0.0078175341348832	-0.813252417017901	-0.0102463673122681	-0.755615580348855	0.35245162797306107	0.892445841415197	-1.4389052015716601	-0.11820860380539099	-1.8569681611438	0.47392327094731	0.36418561970937996	-2.0118256340923204	1.61405468384855	-1.26315804640204	-1.33433776643774	-1.05854018209261	1.01188669174867	-0.24849680209225	-0.331152658740633	-1.58211664913581	1.07820863339787	-1.82580059415498	-2.27608328414556	-0.147299564167573	-1.19006860235927	0.6392079550896739	0.29738721248799	-1.6210198611456001	0.836036876218202	-1.3836997738992802	0.5026784037212461	-0.562152246588729	-3.00995926472373	0.0366505662019474	-1.7428286380791798	-0.02229552500238	-3.30069399058876	0.501730711841067	-0.936406116420516	-2.5848431638367204	0.135142421691371	-2.06690113908902	0.133713914358301	-0.776540288929899	-1.7556776515291599	-0.811333182127634	-0.8610086247574841	1.09851626720656	0.221136365626625	-0.7354713369811179	-1.55873296740881	0.5813206584778371	0.272363152687488	-1.75493484924936	1.8168643284981998	-1.00512761507929	-0.125459730050228	-0.8610086247574841	0.167852318434702	-1.53757721434856	0.803608936644112	0.40519762949515	0.5247680936888289	0.0011753817379192301	0.23519966550570898	0.117381424293027	6.37455409417097e-05	0.48520202210677005	0.599847838468204	0.0035669191919191897	0.309110334110334	0.18505894260538197	0.000268308080808081
Peptostreptococcaceae	0.32971056603216997	0.0390908560087961	1.02511406737078	0.849697244974693	1.34362345505912	2.45766524750578	0.37242965825536994	0.0167419692782661	0.310512989660659	Not significant	Not significant	Not significant	0.339181343349353	0.487847225276479	0.25585947690637695	-0.6218185230413921	-0.9191614886008699	-1.6777499303668502	-0.597455536008046	-9.21964943457608	0.33886148164129304	-0.67008796520293	-0.0294734877594776	-8.835310159553211	-1.2391732878405401	-0.887277062283928	-8.65859888340439	-0.8907635556219351	-0.4883892902125	-0.6230975809821129	-1.13391792060443	-0.7739777988619101	-1.29291008910584	0.32284853645017497	-1.39900322141951	-1.8747445926300998	-1.41659107593712	-0.21945813937800798	0.12043949655305	-1.9614572452388799	-2.1417052681818203	-1.51834976195452	-2.0702393164842903	-0.580387918590006	-1.8400799711956497	-0.586601957916878	-0.101615723557745	-1.83655674872596	-0.36616714857955607	-3.1890528579108195	-1.8392301156166002	-1.16727121316919	-0.68431678663937	-0.5802912357848261	-0.7681814065139	-2.00196393474122	-1.40485631324499	-1.40876695643928	-0.0828223405206954	-0.8317188989372251	-0.968831266964739	-0.746887786666561	-0.768269144660175	-2.2155977281249197	-4.05588587027576	-0.888229329785894	-1.14678605366376	-0.425323609747327	-0.9092274772151729	-0.536553284863817	-0.7486182530848778	-0.831050647360476	-0.972693241553417	-1.39795687344947	-2.11612233496058	0.42606223266653703	0.6799195429551579	0.21972285734202698	0.26434390503826505	0.429031442648386	0.132095884062477	0.54424482273064	0.9198217707323649	0.21386283199020498	0.379215229215229	0.777784449490138	0.135183566433566
