	Cecum	Cecum	Cecum	Cecum	Cecum	Cecum	Feces	Feces	Feces	Feces	Feces	Feces
	Abundance	Pvalue	Statistic	log2FC	median_diff	pBH	Abundance	Pvalue	Statistic	log2FC	median_diff	pBH
KO												
K02047	0.007377687486002621	0.2297976009806454	1.2617381802458512	-0.7170447984861372	-0.0031727157407643453	0.33997048679784425	0.005735025432991465	0.08720717418402724	1.8692065414461236	-1.4476270476246045	-0.006014735752617246	0.1513197851544955
K02049	0.3787494202048745	1.2599574612270854e-07	10.416730328003728	-0.6364205014432778	-0.15545773921794326	2.6004521277634034e-05	0.367216264054108	1.053424452551816e-07	10.804974682077688	-1.035524199037314	-0.23728045602744718	1.313559220660435e-05
K02050	0.7005913758648494	0.02345391999950468	2.585257289914468	-0.10461547011975375	-0.05020547791577912	0.07369097885194692	0.7010106344602065	0.002833984981474758	3.6345549834577424	-0.10783902811843876	-0.05311196638102733	0.010016120922243951
K02051	0.721195848004772	0.11206894905992872	1.7106736241228038	-0.05820850572991515	-0.029102256553019235	0.20302942345431996	0.749515136189217	0.16985228144333436	1.4561488831252931	-0.04220730566394559	-0.02190957385094372	0.26241607508896353
K02052	0.20796287247935286	0.00032846822656186324	-4.857736665309335	0.4229050091614144	0.05914205457251842	0.0032875385110669965	0.18244615054584012	0.030140533641483808	-2.4315892148405016	0.27022545706222134	0.0344357605363497	0.07089595549321771
K02053	0.12794015993636426	0.04207459060439269	-2.2755157264193824	0.2181292017205374	0.02010100185232136	0.10956921381016332	0.11434904232171549	0.5472757562691912	-0.6264786917128926	-0.035618786148338355	-0.0028203674647353932	0.6352077937470646
K02054	0.014366208686756744	0.009706690255992006	-3.0470466690927975	1.024195841533838	0.008520402873749493	0.037449387099374745	0.016701643262958605	0.001463503815243707	-3.952952069747393	0.9142894858746962	0.009908265158960827	0.005729567657637778
K02056	0.31859782179265494	0.004741474573761094	-3.4348065847650053	0.3734572011106818	0.07687860526416124	0.023157442295893997	0.2995027145740137	0.006395003789725267	-3.2252446301101547	0.3138548674131114	0.0646070676938425	0.019733644402074483
K02057	0.32076285447239355	0.004756520118122498	-3.4664750372222164	0.3730885461713602	0.07780500967276649	0.023169661695226763	0.29959945374490105	0.004973027577167038	-3.3408279180746043	0.326488245801106	0.06791306769223127	0.01592937312055453
K02058	0.26656592414402447	0.003377300400265053	-3.523750802413267	0.33368244124221036	0.05942546267175397	0.018052946337279906	0.2401598891939855	0.06121538332305711	-2.0366809361097755	0.3241971544122917	0.05108255877416068	0.11560379964604775
K02065	0.16138799832386927	0.3878492816375554	0.8958239975864231	-0.14750279879764383	-0.016515148074394304	0.4898135848486676	0.13488554134452757	0.9954891486057066	-0.005762493013093339	0.1495643630436243	0.013572471375433201	0.9960805681754225
K02066	0.1907586694128738	0.7500800778416578	-0.32562001538650265	0.07752320045173366	0.010216759285003651	0.8106499245030498	0.18302800431352936	0.07126497638574088	-1.9747441840937094	0.47225043897875985	0.05669249626743647	0.12917478396848464
K02067	0.1970437955700287	0.5777338172297242	0.5700023579382248	-0.0761600565969891	-0.01032158922661322	0.6621025127428601	0.17373970100288055	0.1886756571159117	-1.398388565367994	0.34557905963549107	0.040563345307982834	0.2857443175531768
K02069	0.02582102575072736	0.05236813095016593	-2.1216804518670904	0.6576290888525547	0.009764552170454136	0.11473804325566177	0.02549656573658087	0.0005241274493132363	-4.476640507576169	1.1689839114007166	0.01739690375799238	0.002464896792891688
K02071	0.4760462586027392	0.06586383919152157	2.107514315688836	-0.36345803056138015	-0.11107222986799498	0.13659329533232673	0.47417409202828414	2.438811850284252e-05	7.9777669188163145	-0.5793604994348139	-0.17212086907174934	0.00024542640605310523
K02072	0.4760462586027392	0.06586383919152157	2.107514315688836	-0.36345803056138015	-0.11107222986799498	0.13659329533232673	0.47417409202828414	2.438811850284252e-05	7.9777669188163145	-0.5793604994348139	-0.17212086907174934	0.00024542640605310523
K02073	0.4794312767148481	0.067049672287656	2.0977469356292273	-0.3647874206651964	-0.11236218654328117	0.1383767739337519	0.4779459126704056	2.2592740462329137e-05	8.111041796797304	-0.5840837552259893	-0.17434271988244132	0.00023569181651909719
K02077	0.0	0.2117386811212886	-1.3742766841687697	0.0	0.0	0.3212051225696376	0.0	0.35243516962016497	-0.9959767765777234	0.0	0.0	0.4607946386590119
K02078	0.982472128825273	0.5202985559901225	0.6694430028752374	0.008503827232383295	0.005774053498964871	0.6104624240006433	0.996299916377586	0.8139238743348366	-0.24045775170876985	0.013136918490269354	0.009040027370847081	0.8602629746183627
K02080	0.005318224355229488	0.0019115812840557675	-4.627816726330605	0.7586755030907444	0.0034693992722492854	0.011765936138760365	0.009152524973201456	0.00035656614088452264	-4.70419177912719	0.6702284420263735	0.00407031933874042	0.0017962051140014786
K02081	0.017756548449582417	0.10698302221519729	-1.8283511423376118	0.8814317077484999	0.009986668589472569	0.19660051927039715	0.02424260384522069	0.004058662309128632	-3.6100205584616036	1.4324710445386524	0.022040395214456193	0.013462594575812838
K02082	0.04810717339156608	0.0014815527061320375	-4.049078126799574	0.5503428901737983	0.017282105633296345	0.009744383798617001	0.03548759851540406	0.623608338151487	0.5029011388596228	-0.27294298696679764	-0.006438664686009354	0.7011830131952181
K02086	0.39605293852638057	0.0005885151520025191	4.6638525522650625	-0.4189261980679264	-0.11506940591522641	0.005172591055927177	0.3761563018924339	5.232768754653719e-05	5.970225649819696	-0.5577146044628989	-0.16020152563198997	0.0004202035002283556
K02099	0.2617608067508332	0.04488403248434724	-2.221038274607296	0.18387787552367585	0.03416389141190446	0.10956921381016332	0.2480697720209941	0.8230073851885478	0.22825672370876562	-0.0031015934407903067	-0.0005338891538496926	0.8672091855526566
K02103	0.35522315297349893	6.9526583086871e-06	6.983270475014448	-0.47640687972254003	-0.10961364807436069	0.00018050773789395907	0.3261718452396829	1.3970274867456974e-07	9.777260181187414	-0.716499004245998	-0.16736034298594893	1.4256457368029052e-05
K02106	0.04102114926449439	0.21811063042586207	1.2905538706768633	-0.29943153096773933	-0.008481915793911679	0.3271659456387931	0.03348044887843371	0.02045075721574691	2.6738249149640354	-0.5640675925581595	-0.014405192178491826	0.05136984893671192
K02107	0.22433418495896543	8.734932625642466e-06	6.810660125922376	-0.9100115633393744	-0.13033610778672583	0.0002185632054807495	0.21226650513801754	1.866075825762495e-05	6.703590837172288	-0.9718725529813277	-0.1597420778282872	0.00021615135329244783
K02108	0.4776490026285788	0.45270226626180177	-0.77255527564278	0.06331112946215645	0.021123081935734422	0.5458033957409223	0.48696562685586325	0.03770661910074327	-2.3849559033862318	0.16507579353186608	0.053472448634081626	0.08476624723624122
K02109	0.5980418264460476	0.009299638641288317	-3.025512594147685	0.20370138090598944	0.08773463951317162	0.036457285190742136	0.6742282400314856	2.7868383524281267e-05	-6.156226383197673	0.3919292568638555	0.17032089965289798	0.00026804882537421505
K02110	0.5985208688980158	0.004757396507939697	-3.352570592256407	0.21458453592485505	0.09164530339255506	0.023169661695226763	0.6778640178676809	3.15913143634858e-05	-6.18945858147177	0.4243197658251305	0.1829310672097596	0.00028858414946327107
K02111	0.6288335916846601	0.0006669368820634352	-4.446613478392046	0.28118840274068413	0.12495517732421058	0.0055492362741326315	0.6845533519229976	1.0962455449417536e-05	-6.900229295766176	0.43374473946248676	0.19111837056962822	0.00017034613955242087
K02112	0.6205519876718095	0.001043946864622914	-4.160632304452388	0.28338057777666614	0.12492350244547101	0.007509892757381088	0.6796660421006258	2.8706319877522686e-05	-6.33689428979659	0.4362266409606547	0.19013636060000794	0.0002727496010004561
K02113	0.4891872998471256	0.4244189066242142	-0.8239290660289312	0.034867477956482595	0.011803022123202223	0.5250872391878939	0.4962252545671897	0.018830718892965826	-2.7703102646284985	0.19220986434717757	0.06277326313937986	0.048200498396894734
K02114	0.5224771307502052	0.0008457293123169111	-4.51805062779812	0.30331617873981287	0.11135441215637332	0.006490162152897985	0.5625804914712282	3.987763025828453e-06	-7.391623955188196	0.41593133278752503	0.15895516153747402	9.51839905350217e-05
K02115	0.6296482651408515	0.00068219713239105	-4.3836793622768	0.28193602143276353	0.12547243596625568	0.00563547056972798	0.6903076693327155	1.9519186941653564e-05	-6.592371039234495	0.4323918796912202	0.1913010867174999	0.00022022162625967044
K02116	0.16946538695993504	4.978195370555101e-05	-5.767091441458522	0.4462821771738814	0.05402956301259823	0.0007813503915693983	0.17274939150538438	1.3818750291687253e-05	-6.690514585153524	0.6377954454027468	0.07975286396480957	0.00019318277229634043
K02117	0.28543924123774467	4.246364245317069e-06	7.25048144067704	-0.6971410497627784	-0.12864041245129224	0.0001332972339916349	0.2406986045352988	4.618845442074637e-06	11.051092047458475	-1.0160339980394504	-0.18922781250795295	0.00010223636738130591
K02118	0.2883374929030414	6.335391796185685e-06	7.0394583475772174	-0.656875987805273	-0.1235238852504047	0.00017225281789156826	0.247788852764309	2.38938872629667e-06	10.655777514141727	-0.9777732138771649	-0.1875976858701333	7.23733269465123e-05
K02119	0.30547396865158316	0.00019047323273295262	5.011457562687607	-0.42152631606901303	-0.08956552958721492	0.002138028008256337	0.27743476321440264	2.9724684399065837e-05	7.3902603797738395	-0.653688067998969	-0.14619389811722278	0.0002775165734976821
K02120	0.3068125464519248	0.0001585077444956323	5.141507337837028	-0.4082035999072602	-0.08700274797416774	0.0018680110639707113	0.2868672717746191	1.7613918511579396e-05	7.217876545599738	-0.6508330715339379	-0.14586894511603343	0.0002082906185633002
K02121	0.34920776635792017	0.018689533358261665	2.6754725682791354	-0.2951431178634385	-0.07149157503151882	0.06175594132638998	0.3423369782025776	0.00047920451387901595	4.574096487022693	-0.46072960125462536	-0.11322206498062126	0.0022949974846383386
K02122	0.3068125464519248	0.0001358393218402495	5.21194359832392	-0.394816117748096	-0.0852064774065519	0.0016458006256644968	0.2868672717746191	1.727922880131425e-05	7.238339555490709	-0.6374576266588852	-0.14348564003423792	0.0002062142176560507
K02123	0.37747911450645094	0.019260776203033726	2.695248413765924	-0.22267525416327372	-0.05849245010256032	0.06316099647769564	0.36948254266169833	0.00036248485843522345	4.780204671147309	-0.43798753705741467	-0.11603898018629655	0.0018140003132997486
K02124	0.37739963038910584	0.008644699057018443	3.1086337594948605	-0.2443436516020312	-0.06367458832593698	0.034872306806711446	0.36836392378314037	0.00030510015301432646	4.847692698758343	-0.4661075318024266	-0.12233300597380664	0.0015728213557943786
K02160	0.5259636726180277	5.941243882004523e-06	7.076245808943058	-0.36568490914530394	-0.1338182791829337	0.00016680951883044196	0.5480727230928713	3.070565827783642e-06	7.772122075653807	-0.39859095281026236	-0.15398842189167194	7.971927671681892e-05
K02169	0.026518438753390876	0.0038351779718391785	-3.559800958615153	0.6129355528113303	0.010280203711522402	0.019914089528963435	0.02512778572626758	0.00024911503061778815	-5.051720290446118	0.8586152068933455	0.015272488694371932	0.0013567731872606034
K02171	0.7941137712191755	0.6320508001131733	0.4946841356088701	-0.016518581151846512	-0.009116660041523672	0.7099730834500252	0.7895861723850439	0.0035308738662856226	3.9613173730264792	-0.17665021646250822	-0.0932603281218245	0.012011928532299758
K02172	0.49758616354436425	0.00014161550291001595	-5.201494655289441	0.2661549066115326	0.09158451190470762	0.0016979108734315456	0.5008751496612582	0.0016079791267593828	-3.9988382807641414	0.2571038629239002	0.0859647025474774	0.006224609781053978
K02188	0.2706532751571928	0.5595412213691474	0.5985309732365975	-0.06736259172834647	-0.012492690621933034	0.6470515195538065	0.22938206609994186	0.03838684698566062	2.3220225819660465	-0.3052763902521969	-0.04889076344532761	0.08590948485066645
K02189	0.2660146422625158	0.4400573374221405	0.7969805552874307	-0.06358218535056293	-0.01160501876657788	0.5388361652903018	0.22228799072828181	0.028543662273714597	2.5085271304676695	-0.3188049537473332	-0.049727112585045585	0.06771632536473274
K02190	0.2722446083924732	0.9024538006616973	-0.12489222831994296	-0.09976470856017894	-0.01862855884248199	0.9262576376702127	0.22909917599486027	0.16434345944549075	1.4688772960260956	-0.3233573930388687	-0.05149426104149257	0.25493170056840947
K02191	0.055626109915796626	0.0013886817459195554	-4.448557571087736	0.6971798048446805	0.028644988566793872	0.009383792697965215	0.04726234765874118	0.024920979954053256	-2.530086390285154	0.14500405744985034	0.004702173379437319	0.06068557389375592
K02192	0.019928279732784118	0.7432412485547035	0.3343417703465895	-0.2830812993955636	-0.003953631111118919	0.8050879943814521	0.017210457974976737	0.6824216993260468	0.41781777774551326	-0.2254966380572867	-0.002891801630108156	0.7475895075421445
K02193	0.0	0.04918397955567714	2.3758128612240923	-7.468532167635132	-0.0017711372049126074	0.10956921381016332	0.0	0.04311646025085576	2.4654983621299063	-5.908488954935338	-0.0006006651073241363	0.08590948485066645
K02194	0.0004186282951296128	0.3413460518116891	0.9852492029823019	-4.900039849575144	-0.002032802652973259	0.4526374488885417	0.0002504553872366735	0.9885151077087799	0.014820277836565098	-4.115982380485999	-0.0007875866402725596	0.9910983353421653
K02195	0.0004186282951296128	0.3413460518116891	0.9852492029823019	-4.900039849575144	-0.002032802652973259	0.4526374488885417	0.0002504553872366735	0.9885151077087799	0.014820277836565098	-4.115982380485999	-0.0007875866402725596	0.9910983353421653
K02196	0.0	0.04918397955567714	2.3758128612240923	-7.468532167635132	-0.0017711372049126074	0.10956921381016332	0.0	0.04311646025085576	2.4654983621299063	-5.908488954935338	-0.0006006651073241363	0.08590948485066645
K02197	0.0004186282951296128	0.3413460518116891	0.9852492029823019	-4.900039849575144	-0.002032802652973259	0.4526374488885417	0.0002504553872366735	0.9885151077087799	0.014820277836565098	-4.115982380485999	-0.0007875866402725596	0.9910983353421653
K02198	0.0004186282951296128	0.3413460518116891	0.9852492029823019	-4.900039849575144	-0.002032802652973259	0.4526374488885417	0.0002504553872366735	0.9885151077087799	0.014820277836565098	-4.115982380485999	-0.0007875866402725596	0.9910983353421653
K02199	0.0	0.04918397955567714	2.3758128612240923	-7.468532167635132	-0.0017711372049126074	0.10956921381016332	0.0	0.04311646025085576	2.4654983621299063	-5.908488954935338	-0.0006006651073241363	0.08590948485066645
K02200	0.0	0.04918397955567714	2.3758128612240923	-7.468532167635132	-0.0017711372049126074	0.10956921381016332	0.0	0.04311646025085576	2.4654983621299063	-5.908488954935338	-0.0006006651073241363	0.08590948485066645
K02203	0.22988506611754683	0.009200334399578571	-3.4001429946663215	0.41290767923758165	0.0687236125664481	0.03614192796557998	0.23531507446801603	0.004881972995474974	-3.6850538542879465	0.28448499767039626	0.046003085471306576	0.015695952284334343
K02204	0.0	0.04918397955567714	2.3758128612240923	-7.468532167635132	-0.0017711372049126074	0.10956921381016332	0.0	0.04311646025085576	2.4654983621299063	-5.908488954935338	-0.0006006651073241363	0.08590948485066645
K02217	0.4603574884831516	9.117248069058533e-05	6.092651456423118	-0.40585567354049645	-0.13396776856949277	0.0012297600618148092	0.49507636759671014	0.0010317137638576536	4.2282316262596495	-0.3646228009532304	-0.12906943563763396	0.004297355400000576
K02221	0.02839717491294877	0.2993417927363692	-1.1192345836009907	-0.06341938092678934	-0.00124807859017265	0.4177959621336632	0.027195545411741507	0.6191240418867641	-0.5186669079778622	-0.41748190754907544	-0.00755638533822315	0.6981826638259295
K02224	0.27557505709438246	0.3376029603284364	0.9983861721159412	-0.0716287314729227	-0.013645540293825531	0.4526374488885417	0.23146960841494074	0.03223812404630553	2.391025618088824	-0.3970126260521931	-0.06308549311673164	0.07486095651102422
K02226	0.04078710715433401	0.9618210605288648	-0.04873387773291819	0.007577262728799994	0.00021365876725989996	0.9711017900602836	0.03920555118456833	0.1565268744980817	-1.4973051690024823	0.23221320228827746	0.006312210654277103	0.24467510078853602
K02227	0.28519097316510994	0.26179088903404285	1.1755807317472622	-0.07386051917497727	-0.01472489095287044	0.37679034990031196	0.248994881027768	0.024266067191218238	2.5398980094496286	-0.32472352423713	-0.055729236444471364	0.05938393338857305
K02230	0.013718562182394256	0.00882185085241643	-3.080332422925957	1.3929952958228267	0.01223646860081155	0.03528880199083699	0.019904911680883222	0.0012416177422453832	-4.047225199433103	2.2314835558032984	0.024403790642470374	0.004996860214421105
K02231	0.2915898449793097	0.3742382784399306	0.9198526770653167	-0.059226773275245836	-0.011932370181869822	0.48587578861823244	0.2547919662197189	0.03442660662229877	2.355202803409862	-0.2767459664070422	-0.04867273737441935	0.07893431119973283
K02232	0.2983644843579012	0.6376694252606754	0.4824745015972179	-0.04061124683262651	-0.008373977939767685	0.7148936770860754	0.2509527045136475	0.06826533617255931	1.9768357717528968	-0.31504286038789586	-0.05452893837491435	0.12439060992287457
K02233	0.2420308553888914	0.5886738553733861	-0.554730959800227	0.02667372534398993	0.004516487921735035	0.6724084758863058	0.20167137566785154	0.11704315406369252	1.670427624764807	-0.30403639220633494	-0.04485498103759533	0.19309603964736277
K02234	0.0	0.04918397955567714	2.3758128612240923	-7.468532167635132	-0.0017711372049126074	0.10956921381016332	0.0	0.04311646025085576	2.4654983621299063	-5.908488954935338	-0.0006006651073241363	0.08590948485066645
K02236	0.0	0.21884709778348552	1.3458971514435585	0.0	0.0	0.32741725677919215	0.0	0.23677835788670598	1.2894489103462556	0.0	0.0	0.3426637341922866
K02237	0.70905961791029	0.5300088341349444	0.6519743776972116	-0.08397203643597517	-0.040537042574777304	0.6191206036089185	0.698240610576512	0.002564405850124183	3.832954776484776	-0.23908939105368898	-0.11089416632413629	0.00926244079547992
K02238	0.9901457997286065	0.029123533420931155	-2.5134193406944965	0.008356939195346304	0.005739304551265256	0.08602528734172393	0.9887347803800474	0.1458809088071115	-1.5405149625127903	0.011581876285451676	0.007945958540594988	0.231492085528932
K02241	0.4626750702978738	6.490556619137826e-05	5.767677138851446	-0.3408698144101985	-0.10740578838772236	0.0009338288335784547	0.4571047817051076	1.4633382163596853e-06	8.699655445254145	-0.4993712511770867	-0.16078394849207311	5.31884932746315e-05
K02242	0.8046910276837913	0.8819832627940397	0.1535593512574533	0.037012101797609165	0.0206817771122344	0.9112771413608077	0.8590805883436718	0.15365605380736283	-1.5375993398880012	0.08967549489717272	0.052662234264052143	0.24106058782227344
K02245	0.0	0.2117386811212886	-1.3742766841687697	0.0	0.0	0.3212051225696376	0.0	0.35243516962016497	-0.9959767765777234	0.0	0.0	0.4607946386590119
K02246	0.0	0.2117386811212886	-1.3742766841687697	0.0	0.0	0.3212051225696376	0.0	0.35243516962016497	-0.9959767765777234	0.0	0.0	0.4607946386590119
K02248	0.0	0.2117386811212886	-1.3742766841687697	0.0	0.0	0.3212051225696376	0.0	0.35243516962016497	-0.9959767765777234	0.0	0.0	0.4607946386590119
K02250	0.009887174230030094	0.06849435602877951	2.116640432945516	-1.5441598231013005	-0.01531180343501758	0.14003020211212294	0.0030484236288977314	0.08012802747558372	2.015225343852945	-2.567216257213648	-0.009757682687936822	0.1415021165199625
K02278	0.06153212668028539	0.3550926305269799	-0.9676007377567671	0.2559613606019906	0.011406153983413075	0.46799040198842046	0.06565861731006434	0.6429861549023572	-0.47944876629411437	-0.12551001953665564	-0.0054706810821408824	0.7148817694101867
K02279	0.14628056637675985	0.0011354668021242172	-4.083772952492062	0.6463508255064738	0.060451455517025646	0.00805085599124214	0.1195159299172543	0.02235903221858606	-2.584831353698822	0.5325187418957729	0.04379044313752353	0.055384317253068624
K02280	0.002114869679984306	0.15145913910689127	1.5187628411003797	-1.657399746412663	-0.0016112772199171764	0.2554901843361483	0.003196141769062631	0.8897200923111034	-0.14137522879385167	0.400465841862105	0.0010225545635421229	0.9184464809417757
K02282	0.01947909090451078	0.006849134674689442	3.1740521405084885	-0.9617096283377391	-0.010149410537339417	0.029269878752107233	0.020766778410757313	0.2723833360673146	1.1766608962624459	-0.8299747509946043	-0.00978627360398995	0.38124834188911116
K02283	0.4487586106169016	0.0033388508151397885	3.576907716624876	-0.27380963901558597	-0.08521520251128478	0.01790225444825728	0.4428201850107985	0.00017353283049853898	5.297517645929731	-0.40086186320623207	-0.12752857483971386	0.0010366935358329672
K02302	0.13697610979268543	0.0002931953031167962	-4.7848914073456745	0.6150750830864018	0.05868731987142539	0.0029864406538710835	0.13334715263871397	0.0005027048447780151	-4.937481726799663	0.7097458012590137	0.07450922860074904	0.0023909639518160967
K02303	0.4907944908329436	0.000421177732011583	4.821174020639471	-0.23543132211554985	-0.07772170123701194	0.003962743075302442	0.4866528432318794	2.0592853282339902e-05	6.554039194400786	-0.4287427623350547	-0.14023609839769702	0.00022499859349283294
K02304	0.49716179165300245	0.0012920932729380225	4.286858065748671	-0.22622147560328154	-0.07497140971384653	0.008817387492994055	0.49080794907303893	2.4450241437088968e-05	6.264547352695352	-0.39923223078492465	-0.1328886858807098	0.00024542640605310523
K02313	0.9814697022792592	0.04053554215462601	2.4423915120892223	-0.01768277684237379	-0.012010506288360534	0.10836489732903888	0.9778653923844056	0.08036074442387676	1.9347300284345772	-0.013336259505106252	-0.009040533493240965	0.1415021165199625
K02314	0.9742038725620195	0.2923727318677244	-1.0993940424421191	0.007011150527480671	0.004734618644517297	0.4092270138383674	0.9781992956894167	0.0029930969489022526	-3.6256237228450785	0.021279330451314752	0.014446336676153804	0.010478332484223302
K02315	0.7205736121006578	0.0020725634029961186	3.955382145057952	-0.14211949865645063	-0.06997992592212321	0.012557461650884016	0.7209175426932273	9.701599014863449e-06	6.98316784194136	-0.3013437194314182	-0.15129073357165268	0.00016102745334663836
K02316	0.9985483133813877	0.01299428829445542	-3.269443868129582	0.00404896076021616	0.002800130903990783	0.04688534741980623	0.9988127020363963	0.02179723010627621	-2.9298122595783878	0.004102280016383717	0.0028378437269064305	0.054109155684379406
K02334	0.12392860318491986	0.12170389536046171	-1.6500910934132336	0.2658476038522597	0.024473488325111134	0.2159173591398228	0.11227528623487179	0.5398992742510951	-0.6288940329173733	0.11103840283286814	0.008792133848994022	0.6279124937652514
K02335	0.9842915495178916	0.17340110391364377	1.5144543427956665	-0.015995813355647055	-0.010867556164801062	0.2812372061126407	0.9837278957732668	0.21334518705285507	1.3651942367264398	-0.013175307063583865	-0.00897823420387378	0.3152250453117281
K02337	0.9566393653004635	0.2643800236191408	1.2127804483777995	-0.006954002816857624	-0.004605427710942744	0.3789273655554233	0.9582335734498786	0.5569740999811112	0.6148216352187948	0.0020533884521900247	0.0013632131321139607	0.6440829093217606
K02338	0.9814697022792592	0.04053554215462601	2.4423915120892223	-0.01768277684237379	-0.012010506288360534	0.10836489732903888	0.9778653923844056	0.08036074442387676	1.9347300284345772	-0.013336259505106252	-0.009040533493240965	0.1415021165199625
K02339	0.004145366928539371	0.8275131612203132	0.22259803257778132	-1.1137743518820118	-0.002732161417612276	0.8672220221849574	0.0016927781545163956	0.8617896436580739	0.17839440840379392	-1.995871104521223	-0.0015085484745537504	0.8968534175862957
K02340	0.9831739188788932	0.21096130463956997	1.3758337697047924	0.0019364369011538249	0.0013195353740187432	0.3212051225696376	0.9812206267203516	0.4856927027275897	0.7342327761902788	0.009069375528695457	0.0061657727613134705	0.5784988240230139
K02341	0.5659334853620145	1.5805297065259396e-06	8.17567069596579	-0.3911546991839139	-0.15303111011348353	6.346010554225662e-05	0.5497709638382484	5.345169654647064e-07	8.807905128722386	-0.5255349171446777	-0.20271300974391515	3.128283189406154e-05
K02342	0.9957673450945159	0.036334939198664665	2.3399540702730603	-0.0026926501456469836	-0.0018588400283114925	0.10038717299783965	0.9949241542685072	0.024102540266550822	2.691272106655007	-0.0059719055869778045	-0.004112760539600635	0.05910942580994355
K02343	0.9876545648091244	0.0635269213517687	2.0488422003824245	-0.007616966141274998	-0.005215455318290152	0.1330251421635278	0.9942143948829731	0.3845603211909491	0.9000270585558287	-0.0023272870846588224	-0.001602526510511515	0.4958501826259698
K02346	0.5403157903115152	0.6888564329507726	0.41316017053288284	-0.15496066573433653	-0.05549455085067295	0.7577640213376928	0.5540400424694267	0.2329470741010568	1.2580003479571726	-0.08748942993032027	-0.03313174078896275	0.33882318739298617
K02348	0.05509097132391837	0.3437017643383916	-1.0083196988068364	-0.12704449009843355	-0.00477143132582708	0.4550621902839211	0.04508315999610567	0.8801651866286	0.15400277359626258	-0.36166847551373404	-0.011356523974876215	0.9121790992167899
K02355	0.9849240394545113	0.0017230375263766846	4.059705320203979	-0.01795713666798826	-0.0122420044394832	0.010962345450969245	0.9827644599113818	0.16117122306689002	1.4809985589012131	-0.015663781359203162	-0.01068365151308337	0.2506485337141323
K02356	0.9724342685471885	0.8487117323211679	0.19487819798796566	-0.019332401153304257	-0.013004866823979722	0.8853781304244692	0.9777178266373756	0.40248407112897444	-0.8837252175851348	0.0006926929856562181	0.0004694332308085025	0.5037250806844323
K02357	0.9596027399577725	0.022082059436801606	2.6606716172832305	-0.029975080163435475	-0.019896487683789377	0.0702758997560147	0.97145190849306	0.03680601179995111	2.3669121461050016	-0.03592748934105624	-0.024060197920328652	0.0833931487829601
K02358	0.8326858589341102	0.00013272658192659874	5.313526392429693	-0.1438771381641591	-0.08424971195336262	0.001636803169259091	0.820175590022459	2.0023321754763113e-05	6.838315155661716	-0.1517463886473395	-0.08848993674874239	0.00022231681678198402
K02371	0.5058472580510295	0.5079524835539839	-0.6849313601354006	0.07902416969156012	0.02789103631327572	0.5990300292731922	0.5618909647407162	0.22415405902031066	-1.272380528693307	0.03905682024193324	0.015199396447345359	0.3282985983413454
K02372	0.8784257203640782	0.6289454198280173	0.4994353861179629	-0.0025103332298699044	-0.0015271584217031453	0.7076404479198906	0.8918897988387434	0.508850118707884	-0.681367548955755	0.03477616827065114	0.021647954313951612	0.5996789965523288
K02377	0.4259065003907677	0.0014365022544712974	-4.00667279032296	0.27894787216657746	0.0814749810895366	0.009594279080637117	0.4330995668531151	0.00035086838839433617	-5.134679453934301	0.31988515511151894	0.0882606191572553	0.0017738631700229032
K02379	0.011281103594843297	0.9195133763209926	-0.10291466482000028	0.015654388337314806	0.00012174722243096618	0.9396506920498335	0.007153027969110902	0.66467953709417	-0.4428027030124266	0.47959310399517907	0.002634606944225926	0.7323351760006921
K02380	0.0	0.04918397955567714	2.3758128612240923	-7.468532167635132	-0.0017711372049126074	0.10956921381016332	0.0	0.04311646025085576	2.4654983621299063	-5.908488954935338	-0.0006006651073241363	0.08590948485066645
K02381	0.008276630982480828	0.12915210555681395	-1.6202897838625765	0.7591289240638384	0.004263552524282797	0.22591804482658487	0.005858435724848858	0.40306735244573966	-0.8623988095622419	0.5929006133109915	0.0021350683171699634	0.5040123192002302
K02385	0.6034198334282597	0.10877710931282716	1.7605408361913348	-0.10201686115380526	-0.042248915683036126	0.19879543619912773	0.5924526352354407	0.0004893718105165772	4.5149674432138305	-0.2436401960848752	-0.10251017376355542	0.0023307598092603323
K02386	0.0013537598920676445	0.17449339933465985	-1.4475902672785812	2.4056628564851605	0.0045771040614293705	0.28221344632439366	0.0005957947963070964	0.21105904078768054	-1.3453418522731908	1.0862356831738378	0.0006691926882695406	0.31238185505351945
K02387	0.631769819639197	0.10886827971403144	1.7309301419726086	-0.0826277777980392	-0.03582140411102985	0.19879543619912773	0.6223243012308834	0.00029345401747370257	4.7934804899647085	-0.22368471465434892	-0.09899227977750658	0.0015257509136589761
K02388	0.6493683677449036	0.0282576482850136	2.4996187531600293	-0.09096886588129405	-0.040534287209547104	0.08397301026188624	0.6504834749970082	0.00010404550719850394	5.424786704533343	-0.2418851329970032	-0.10956809864930861	0.0007199782291712106
K02389	0.6161306578576979	0.09234229628702144	1.8277266726291657	-0.08331377801081397	-0.0352817444167669	0.1760673379785119	0.6078133520490874	0.00025556247591940916	4.855330699428369	-0.23110873118299535	-0.09987883881961757	0.0013831618014885892
K02390	0.4946811805233651	0.0037172844705640265	3.6194212708867943	-0.23209482038839302	-0.07757527322329538	0.019507269417716692	0.5015538139353661	9.992288816141073e-05	5.616684714445691	-0.3628171455507264	-0.11994823411150335	0.0006984488518650835
