shHF5_metabat_29	MAG057
shHF1_maxbin_027_sub	MAG057
shHF4_maxbin_031	MAG057
shRTF3_metabat_051	MAG057
shHC2_metabat_34_sub	MAG058
shHC4_maxbin_040	MAG058
shHF6_metabat_062	MAG058
shHF4_metabat_024	MAG058
shHF2_metabat_10	MAG058
shHF8_metabat_35	MAG058
shHF4_metabat_062	MAG059
shHF3_metabat_47	MAG059
shRTF4_metabat_45	MAG059
shHF5_metabat_49	MAG059
shRTC7_metabat_09	MAG060
shRTC5_metabat_17_sub	MAG060
shRTF5_metabat_015_sub	MAG060
shRTF5_metabat_012_sub	MAG061
shHF5_maxbin_025	MAG061
shRTC5_metabat_09_sub	MAG061
shHF3_maxbin_020	MAG061
shRTF3_metabat_010	MAG061
shHC4_metabat_014	MAG061
shHF4_maxbin_011	MAG061
shHC3_metabat_04	MAG061
shRTC2_metabat_45	MAG062
shRTF1_metabat_46	MAG062
shHC2_metabat_41	MAG063
shHF6_metabat_073_sub	MAG063
shRTC2_metabat_10	MAG064
shRTC3_maxbin_017_sub	MAG064
shRTF3_metabat_012	MAG064
shRTF5_metabat_038	MAG065
shHF4_metabat_055	MAG065
shRTF6_metabat_33	MAG065
shHF2_metabat_43	MAG065
shHC1_metabat_32	MAG065
shRTF2_metabat_38	MAG065
shHF1_metabat_39	MAG065
shRTF1_metabat_33	MAG065
shHC6_metabat_28	MAG065
shHF5_metabat_47	MAG065
shRTF7_metabat_25	MAG065
shHC5_metabat_30	MAG065
shRTC7_metabat_30	MAG065
shHF3_metabat_38	MAG065
shHF6_metabat_047	MAG065
shHC4_metabat_062	MAG065
shRTC5_metabat_34	MAG065
shHF8_metabat_42	MAG065
shRTC2_metabat_38	MAG065
shHF7_metabat_30	MAG065
shRTF4_maxbin_036	MAG066
shRTF1_metabat_09	MAG066
shRTC2_metabat_15	MAG066
shRTC5_maxbin_017	MAG066
shRTC3_maxbin_012	MAG066
shRTC1_metabat_29_sub	MAG066
shRTF2_metabat_21	MAG066
shRTC7_maxbin_008	MAG066
shRTC8_maxbin_015	MAG066
shRTF3_maxbin_013	MAG066
shHF1_metabat_56	MAG066
shHF4_metabat_074	MAG066
shRTF7_metabat_37	MAG066
shHC3_metabat_38	MAG066
shRTF5_metabat_023	MAG066
shHC5_maxbin_016	MAG066
shHC1_metabat_43	MAG066
shHF6_metabat_044	MAG066
shRTF8_metabat_07	MAG066
shHC4_maxbin_043	MAG066
shHF3_maxbin_048	MAG066
shHC6_metabat_35	MAG066
shHF2_metabat_53	MAG067
shHC8_metabat_26	MAG068
shRTF3_metabat_062	MAG069
shRTF8_metabat_49_sub	MAG069
shRTC8_metabat_044_sub	MAG069
shHF6_metabat_075	MAG070
shRTC4_metabat_21	MAG071
shRTF8_metabat_08	MAG071
shHF8_metabat_50	MAG071
shRTC2_metabat_26	MAG071
shRTF2_metabat_07	MAG071
shRTF1_metabat_11	MAG071
shHF5_metabat_36	MAG071
shHF1_metabat_17	MAG071
shRTF4_metabat_19	MAG071
shRTF7_metabat_08	MAG071
shRTF3_metabat_016	MAG071
shRTF5_metabat_067	MAG071
shHF6_metabat_042	MAG071
shHC1_metabat_40	MAG071
shRTC8_metabat_028	MAG071
shHC4_metabat_074	MAG071
shHF4_metabat_057	MAG071
shHF3_metabat_44	MAG071
shRTC3_metabat_13	MAG071
shRTC1_metabat_23	MAG071
shRTF6_metabat_09	MAG071
shRTC7_metabat_25	MAG071
shHC6_metabat_33	MAG072
shHF6_metabat_009	MAG072
